route_id,trip_id,shape_id,trip_headsign,arrival_time,stop_id,stop_sequence,direction_id,timedifference,stop_name,stop_lat,stop_lon,distanceinmiles,speed,dist_from_start
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:45:10,400398,52,0,0.0194444444444421,ST NICHOLAS AV/W 127 ST,40.812206,-73.951155,0.1315920702491946,6.767592184245109,5.747849080055617
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:46:18,400399,53,0,0.0188888888888918,ST NICHOLAS AV/W 130 ST,40.814014,-73.949575,0.1285554199392462,6.805875173253164,5.876404499994863
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:47:12,400400,54,0,0.014999999999997,ST NICHOLAS AV/W 133 ST,40.815562,-73.948647,0.1084498243461242,7.229988289743063,5.984854324340987
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:48:09,400401,55,0,0.0158333333333331,ST NICHOLAS AV/W 135 ST,40.81728,-73.947885,0.119629271284885,7.55553292325601,6.104483595625872
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:48:45,403776,56,0,0.0100000000000015,ST NICHOLAS AV/W 137 ST,40.818358,-73.94731,0.0753120547588085,7.531205475879726,6.179795650384681
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:49:45,400403,57,0,0.0166666666666657,ST NICHOLAS AV/W 139 ST,40.82015,-73.946481,0.1248634630672856,7.491807784037571,6.304659113451966
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:50:18,400404,58,0,0.0091666666666689,ST NICHOLAS AV/W 141 ST,40.821124,-73.946034,0.0678580212548451,7.402693227799483,6.372517134706811
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:51:30,400405,59,0,0.0199999999999995,ST NICHOLAS AV/W 144 ST,40.823278,-73.945037,0.1500884938616617,7.504424693083274,6.522605628568473
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:52:07,400406,60,0,0.0102777777777767,ST NICHOLAS AV/W 145 ST,40.824338,-73.944408,0.0742419634161205,7.223542386434103,6.596847591984594
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:52:46,405227,61,0,0.0108333333333341,ST NICHOLAS AV/W 147 ST,40.825404,-73.943522,0.0755982136665866,6.978296646145964,6.672445805651181
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:54:22,400408,62,0,0.0266666666666672,ST NICHOLAS AV/W 151 ST,40.828325,-73.942272,0.2032943393802197,7.623537726758088,6.875740145031401
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:55:06,400409,63,0,0.0122222222222205,ST NICHOLAS AV/W 153 ST,40.829645,-73.941744,0.0917885870490764,7.509975304016401,6.967528732080477
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:56:35,402526,64,0,0.0247222222222234,AMSTERDAM AV/W 155 ST,40.831683,-73.942827,0.1423699742085586,5.758785473604346,7.1098987062890355
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:57:46,405073,65,0,0.0197222222222208,AMSTERDAM AV/W 158 ST,40.833638,-73.941374,0.1379456954930659,6.994429630634836,7.2478444017821015
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:58:44,404853,66,0,0.0161111111111118,AMSTERDAM AV/W 161 ST,40.835239,-73.940199,0.1129106356411272,7.008246350138634,7.360755037423229
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:59:57,400414,67,0,0.0202777777777782,ST NICHOLAS AV/W 163 ST,40.837027,-73.940079,0.1235989864234622,6.095292481156914,7.4843540238466915
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:00:41,405111,68,0,0.0122222222222205,ST NICHOLAS AV/W 165 ST,40.838389,-73.93981,0.0942750900479947,7.713416458473387,7.578629113894686
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:02:00,404066,69,0,0.0219444444444469,ST NICHOLAS AV/W 167 ST,40.840879,-73.939441,0.1722410145987188,7.84895762728251,7.750870128493405
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:03:04,400418,70,0,0.017777777777777,ST NICHOLAS AV/W 170 ST,40.842529,-73.938555,0.1152913518731672,6.48513854286594,7.866161480366572
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:04:18,400419,71,0,0.0205555555555534,ST NICHOLAS AV/W 173 ST,40.844406,-73.937188,0.1323364406039198,6.437989002353532,7.998497920970492
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:05:36,403975,72,0,0.0216666666666682,ST NICHOLAS AV/W 176 ST,40.846368,-73.935747,0.1383756415374698,6.386568070959695,8.136873562507962
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:06:49,400422,73,0,0.0202777777777782,ST NICHOLAS AV/W 179 ST,40.848225,-73.934397,0.1309180330386375,6.456231766288842,8.2677915955466
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:07:43,400423,74,0,0.0150000000000005,ST NICHOLAS AV/W 181 ST,40.849572,-73.933416,0.094970065042236,6.33133766948219,8.362761660588836
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:08:54,403976,75,0,0.0197222222222208,ST NICHOLAS AV/W 184 ST,40.851369,-73.932102,0.1267175659094651,6.4251160179451725,8.4894792264983
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:10:13,400426,76,0,0.0219444444444434,ST NICHOLAS AV/W 187 ST,40.853358,-73.930644,0.1402708356290294,6.39208871220924,8.62975006212733
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:11:25,404046,77,0,0.0199999999999995,ST NICHOLAS AV/W 190 ST,40.855196,-73.929301,0.1296058720336201,6.480293601681166,8.75935593416095
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:12:23,404928,78,0,0.0161111111111118,ST NICHOLAS AV/W 193 ST,40.856667,-73.928265,0.103582531697895,6.429260588144931,8.862938465858846
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,25:14:00,903219,79,0,0.0269444444444459,FT GEORGE AV/66 FT GEORGE AV,40.858092,-73.925535,0.1114856908381501,4.137613268219782,8.974424156696996
